Config_ID,Running_Time_s,update_tree_cache_calls,WPLI
Config 116,0.20680022239685059,40,9.910355786201567
Config 117,2.050626516342163,42,13.746107898744107
Config 118,0.1873021125793457,44,7.502858299812334
Config 119,2.5450944900512695,44,15.489668630968767
Config 120,0.19466757774353027,40,9.298379690466213
Config 121,0.20008420944213867,36,6.922995219926105
Config 122,1.5842292308807373,42,13.904678470526433
Config 123,1.0618770122528076,48,17.04606143286
Config 124,0.14522671699523926,34,6.00173034907259
Config 125,0.12920546531677246,34,6.145277681506209
Config 126,0.2237682342529297,38,9.00251817647465
Config 127,0.19739222526550293,38,9.96764022287829
Config 128,0.17182254791259766,34,6.513263705482553
Config 129,0.15245437622070312,36,7.365721563108257
Config 130,0.21821022033691406,42,11.262368208283174
Config 131,2.5567240715026855,46,17.070128741021797
Config 132,1.8918790817260742,42,9.735623008975393
